"Location_name","Status","Priority","Address","City","State","Zip_code","Country","Phone","Email","Website","Facebook","Instagram","YouTube","Twitter","LinkedIn","Fax","Img","Tags","Products","Description","Lat","Lng","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Position_loca","Position_phone","Position_fax","Position_email","Position_web","Position_social","Marker"
"SEVİLAY ECZANESİ","active","10000","ÇAYIROVA","KOCAELİ","","","Türkiye","5537898072","","","","","","","","","","Eczane","","","40.824215","29.372234","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HALK ECZANESİ","active","10000","KORGAN","ORDU","","","Türkiye","4526712080","","","","","","","","","","Eczane","","","40.828582","37.344632","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AKBAY ECZANESI","active","10000","ÇİNE","AYDIN","","","Türkiye","","","","","","","","","","","Eczane","","","37.614081","28.06114","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YÜKSEL ECZANESİ","active","10000","SEYHAN","ADANA","","","Türkiye","3224354010","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MEHTAP ECZANESİ","active","10000","LÜLEBURGAZ","KIRKLARELİ","","","Türkiye","2884121500","","","","","","","","","","Eczane","","","41.402742","27.365646","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAŞAM ECZANESİ","active","10000","DÖRTYOL","HATAY","","","Türkiye","3267134252","","","","","","","","","","Eczane","","","36.84335799999999","36.221565","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAŞAK ECZANESİ","active","10000","ÇEKMEKÖY","İSTANBUL","","","Türkiye","5305459934","","","","","","","","","","Eczane","","","41.104235","29.3177272","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KOÇAK ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","5071820016","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İBRAHİM SAĞLAM ECZANESİ","active","10000","MERKEZEFENDİ","DENİZLİ","","","Türkiye","5541492020","","","","","","","","","","Eczane","","","37.8057579","29.0227159","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SAPANCA ECZANESİ","active","10000","SAPANCA","SAKARYA","","","Türkiye","2645827777","","","","","","","","","","Eczane","","","40.68968","30.261428","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KIZILKEÇİLİ ECZANESİ","active","10000","BALIKESIR MERKEZ HAVALIMANI","BALIKESİR","","","Türkiye","","","","","","","","","","","Eczane","","","39.6357553","27.9159921","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAFAYLAR ECZANESİ","active","10000","ODUNPAZARI","ESKİŞEHİR","","","Türkiye","2222303826","","","","","","","","","","Eczane","","","39.7667061","30.52563109999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NUR ECZANESİ","active","10000","GEBZE","KOCAELİ","","","Türkiye","2626411774","","","","","","","","","","Eczane","","","40.8025157","29.4397941","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAŞARI ECZANESİ","active","10000","KARŞIYAKA","İZMİR","","","Türkiye","2323646664","","","","","","","","","","Eczane","","","38.5183996","27.1382404","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GAZI ECZANESİ","active","10000","ÇUKUROVA","ADANA","","","Türkiye","3229995035","","","","","","","","","","Eczane","","","37.0840599","35.1928634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ HOŞGÖR ECZANESİ","active","10000","GAZIANTEP HAVALIMANI","GAZİANTEP","","","Türkiye","","","","","","","","","","","Eczane","","","36.9435888","37.4763761","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SUTSEVER ECZANESI","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KONAK ECZANESI","active","10000","BEYOĞLU","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.036944","28.9775","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAKIRTAŞ ECZANESİ","active","10000","SULUOVA","AMASYA","","","Türkiye","5938682304","","","","","","","","","","Eczane","","","40.836475","35.645599","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CADDE 50 ECZANESİ","active","10000","KAYAPINAR","DİYARBAKIR","","","Türkiye","4125028818","","","","","","","","","","Eczane","","","37.9653913","40.0815606","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DENİZ ECZANESİ","active","10000","SAMSUN ÇARŞAMBA HAVALIMANI","SAMSUN","","","Türkiye","","","","","","","","","","","Eczane","","","41.2576087","36.5552426","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KERİM ECZANESİ","active","10000","BAĞLAR","DİYARBAKIR","","","Türkiye","4122353520","","","","","","","","","","Eczane","","","37.84818500000001","40.0551946","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NEVİN ECZANESİ","active","10000","BAĞCILAR","İSTANBUL","","","Türkiye","2124326980","","","","","","","","","","Eczane","","","41.0456474","28.82472199999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HALE ECZANESİ","active","10000","GAZİOSMANPAŞA","İSTANBUL","","","Türkiye","2126178854","","","","","","","","","","Eczane","","","41.07594770000001","28.90045529999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HATIRA ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3124180296","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÖYKÜ ECZANESİ","active","10000","EREĞLİ","ZONGULDAK","","","Türkiye","3723230011","","","","","","","","","","Eczane","","","41.279909","31.42026","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ISIK ECZANESI","active","10000","Merkez","","","","Türkiye","","","","","","","","","","","Eczane","","","38.963745","35.243322","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MAIDAN KUZUCU ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3125027077","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TİRE KÖSEOĞLU ECZANESİ","active","10000","TİRE","İZMİR","","","Türkiye","2325115854","","","","","","","","","","Eczane","","","38.089478","27.731838","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAĞMUR ECZANESİ","active","10000","SULTANGAZİ","İSTANBUL","","","Türkiye","2126507374","","","","","","","","","","Eczane","","","41.1255794","28.8713314","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SOYAK YENİŞEHİR ECZANESİ","active","10000","ÜMRANİYE","İSTANBUL","","","Türkiye","2165330880","","","","","","","","","","Eczane","","","41.03332899999999","29.10136","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DOĞA ECZANESİ","active","10000","FATSA","ORDU","","","Türkiye","4524237191","","","","","","","","","","Eczane","","","41.031231","37.50036","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ANIT ECZANESİ","active","10000","NAZİLLİ","AYDIN","","","Türkiye","1088680001","","","","","","","","","","Eczane","","","37.909777","28.324294","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÜZİDE ECZANESİ","active","10000","SEYHAN","ADANA","","","Türkiye","3222242642","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PHARMALIZ ECZANESI","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","2126720644","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENER ECZANESİ","active","10000","SİLİFKE","MERSİN","","","Türkiye","3247120966","","","","","","","","","","Eczane","","","36.37633","33.925311","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MODA ZIRHLIOGLU ECZANESI","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VERESELİ SİBEL ECZANESİ","active","10000","KEPEZ","ANTALYA","","","Türkiye","","","","","","","","","","","Eczane","","","37.0193119","30.73499499999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KIZILCIKLI ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SAYGIN ECZANESİ","active","10000","PAMUKKALE","DENİZLİ","","","Türkiye","2582130971","","","","","","","","","","Eczane","","","37.9136957","29.1187097","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SERA ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3122173002","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YALÇIN ECZANESİ","active","10000","ÇİFTLİKKÖY","YALOVA","","","Türkiye","2263524350","","","","","","","","","","Eczane","","","40.662748","29.31534599999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇINAR ECZANESİ","active","10000","BORNOVA","İZMİR","","","Türkiye","7013203260","","","","","","","","","","Eczane","","","38.470982","27.21769","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MİRAY ECZANESİ","active","10000","DARICA","KOCAELİ","","","Türkiye","2626560930","","","","","","","","","","Eczane","","","40.7738633","29.4002978","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÖKBEN ECZANESİ","active","10000","ÇUKUROVA","ADANA","","","Türkiye","3222325559","","","","","","","","","","Eczane","","","37.0840599","35.1928634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DEDEMEN ECZANESİ","active","10000","Merkez","KAYSERİ","","","Türkiye","","","","","","","","","","","Eczane","","","38.720489","35.48259700000001","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TAYFUN ECZANESİ","active","10000","ÜSKÜDAR","İSTANBUL","","","Türkiye","2164817281","","","","","","","","","","Eczane","","","41.032236","29.031938","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KORU ECZANESİ","active","10000","ÜSKÜDAR","İSTANBUL","","","Türkiye","2167712796","","","","","","","","","","Eczane","","","41.032236","29.031938","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAPA ECZANESİ","active","10000","FATİH","İSTANBUL","","","Türkiye","2125334533","","","","","","","","","","Eczane","","","41.020169","28.933864","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HALKALI ECZANESİ","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞİFA ECZANESİ","active","10000","MERKEZ","KIRKLARELİ","","","Türkiye","2882142535","","","","","","","","","","Eczane","","","41.735472","27.224369","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"UĞUR ECZANESİ","active","10000","SÖKE","AYDIN","","","Türkiye","2565182181","","","","","","","","","","Eczane","","","37.75196100000001","27.405666","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
